subscription_id,user_id,plan_type,status,start_date,end_date,monthly_price
b329e3ea-a537-41b3-b576-08a890a61c98,b9a535ed-a850-4d77-9f66-69058f2560f5,premium,active,2025-04-09,,19.99
e506f859-6101-48f3-8a08-af46f57d533a,108b9e35-3fff-45a3-95a6-d67de6270f23,standard,active,2025-07-13,,13.99
bd9d1f60-0b48-4b1c-8720-0fed7ec127ff,503eb11d-98b2-4e92-a800-c80b9acda4f8,basic,active,2025-08-18,,7.99
8697acba-d33d-4478-a72f-ff1fa10fff88,b8dd6dfd-b329-4885-a6d9-a080ef48543e,standard,cancelled,2024-04-07,2024-11-24,13.99
cf44ec75-bda7-4014-9e95-845e9470f14f,93993ec8-7906-4a7e-87a1-6bdea0df990b,free_trial,active,2025-03-25,,0.0
21526184-7d53-4e46-80b1-459f55579ce5,3e26f36b-26a6-465d-8520-0426099bdd7e,standard,active,2023-11-18,,13.99
b6a27176-2330-4be4-aeda-84ac1c6f10d9,50823813-198d-4b4b-8303-b132b14bb8bc,free_trial,cancelled,2024-04-26,2024-12-09,0.0
75e5b7dc-ef58-446f-b754-24f730882a40,829d9396-f5c5-4d18-91fc-ae763fe96e50,standard,expired,2025-12-08,2025-12-31,13.99
2d6097d6-d930-4e8b-b80d-01b03c78963c,8b1d6351-26cf-4695-a2c3-f7665f8c0eb8,basic,expired,2025-06-27,2025-07-17,7.99
e566c52c-355c-452c-907f-59722fcbf045,65203b80-911e-483e-a135-a462607fb770,free_trial,active,2024-03-22,,0.0
edcee52f-bce4-4805-842b-2743990cbf50,e7e3cf23-4b07-4dd5-92a4-766b7f5d96be,basic,active,2024-11-24,,7.99
a3c432af-3741-48e3-89a7-b2d589007fe5,3559174b-aeb8-424a-8334-d9da96630787,standard,expired,2025-09-12,2025-12-31,13.99
e30ba363-b0e2-40a1-847e-60a826a5c40a,c85d569e-1b99-4ef7-b017-c3317ad1de67,standard,active,2025-05-27,,13.99
af4046a2-6a0a-41ca-8728-2ca027144672,388018e5-f35c-47a7-8ec3-a73995a00814,basic,active,2024-05-17,,7.99
14d2da2b-69a8-4c9b-8b59-92e67b247dd0,c3bf0ca0-9e0b-4ad3-8385-061b76436c42,free_trial,cancelled,2025-04-07,2025-08-11,0.0
5e10dacc-0805-448b-af86-8515e069ac35,6e244f3c-95c0-4995-87a7-f7f637d9dae6,basic,cancelled,2025-11-19,2025-12-31,7.99
8f926dba-99a9-4d8c-85bb-1f2628ae2597,ff7c184a-d24c-4894-b995-a6c92532c6e3,standard,cancelled,2025-12-24,2025-12-31,13.99
e28ac7ca-4aa0-42fd-88ca-c09d9d27ff18,503eb11d-98b2-4e92-a800-c80b9acda4f8,basic,cancelled,2023-09-09,2023-12-31,7.99
45778c8b-97fa-4098-9770-f7175f8276b6,4afb18ec-9a82-4268-bd4c-222677083871,free_trial,cancelled,2024-09-29,2025-04-02,0.0
0e7ca478-20a2-4878-a50e-583413537f54,aacedf6c-223b-47a7-93a2-fb950fd1f653,basic,active,2024-12-15,,7.99
4ce3d75c-e12f-45cf-aa26-a95915324ebb,7cf0cb5c-b3fc-4f53-937c-3c4c42dcf64e,standard,active,2025-12-21,,13.99
52b72b18-962a-434e-8a7d-17cc1b6a2fc9,4de3b278-b10b-42c6-8a12-784879389d07,standard,active,2025-02-10,,13.99
650db771-4c16-4292-9b0d-6f01cf32b633,9985c5b6-b84e-4f79-abaa-ed0be6ec2f80,standard,active,2025-06-23,,13.99
a552576e-51f0-4d2b-91b7-4a619a004c27,4eaeda6c-ef51-4c10-9d1a-2e8cb1c5c106,free_trial,paused,2024-10-25,2025-04-01,0.0
62dfb66b-f254-4ed5-8216-906cfd952064,bb3aee3c-c4f2-4e95-84d9-257ea821444f,basic,expired,2025-06-23,2025-12-31,7.99
29841d23-6d12-4fb6-9735-d11243cfc46a,14234fa0-f943-47e7-8b81-afa3e06fe5e3,free_trial,active,2025-11-14,,0.0
83e6576b-47e2-4a04-87ac-1b3f3598f501,b7305cb4-a19e-44a8-8070-e4dc85ac7d73,standard,expired,2025-05-26,2025-08-24,13.99
3cc7b3ea-a174-4c55-adb4-96dd0ebf2508,b392e429-e94d-46af-9fe7-ea5102e48b11,standard,cancelled,2025-11-10,2025-12-13,13.99
fc5e0632-2d05-4292-950a-a2f81e096b5e,a152fa7e-310c-4b68-aa5c-cc823bd24487,basic,active,2025-12-15,,7.99
64928fa4-6077-4407-984a-c9e48409a34d,5b8cf97e-ecf8-4dd9-9ba7-5bc55f3359c1,free_trial,expired,2025-04-18,2025-12-31,0.0
638e8ce2-1672-4941-ac80-8ea302e88f0f,f380185a-fd12-4bcc-a9cb-9b88d128df29,free_trial,paused,2025-09-07,2025-12-31,0.0
5d620387-c178-4d2c-9b7b-0280a67ad97a,7cf6478f-ba9d-4f70-9ab8-e213925fe7e9,premium,cancelled,2025-07-14,2025-12-31,19.99
1c361e99-47d4-43be-b8e5-1035b683b314,1316397d-11d0-4c2f-a62f-40370976b3e9,standard,active,2025-06-17,,13.99
073cc928-07bb-4d50-864b-478447127619,a30a304a-9523-46af-9420-c2905a8903b4,premium,active,2024-06-22,,19.99
63eb27b6-145a-4406-a681-c88a96b4ffe8,204ba488-adb5-4f73-a2e1-c327c5051eac,standard,cancelled,2025-02-09,2025-11-04,13.99
413c3e95-e55c-4e51-8a43-efe56fa2e0ad,d92cf1be-3620-469c-9361-7a30c9e116de,standard,cancelled,2025-06-02,2025-07-30,13.99
b8cdca9e-2399-4a8d-b2e0-441f03dc47b7,17dab25f-3b3f-484c-aa11-466d889122fc,free_trial,paused,2024-06-13,2024-09-17,0.0
d2db710f-4155-4ff5-a68d-0c4e230bf232,de83e798-40b4-417c-940b-980c46286d92,basic,active,2025-10-12,,7.99
0927ddcf-a1a2-4d16-b13f-44d0bcbd6bd4,5d04f038-3f1c-4e84-ae48-f1b711971e32,standard,paused,2025-06-14,2025-11-06,13.99
7208e624-59c5-412e-a530-679737f2a069,3b0880ed-206f-4311-9afb-783fa859ed43,premium,paused,2025-09-13,2025-12-31,19.99
a20b61d1-baca-42c5-8c56-9297496aaeaa,2d3dbc88-2fe1-4657-a1d6-b46b68b7d282,free_trial,active,2025-03-21,,0.0
590a586d-6c71-41ef-b01d-aa6761c25887,c8e11a59-f727-4a81-9192-08e9230d68b8,premium,active,2025-02-02,,19.99
08db0a00-af5b-4637-9d26-ea4c57405d5d,36337e26-c6ec-4064-88f6-8e6b24cbd99a,standard,active,2025-02-03,,13.99
c1171e41-d483-4e9d-a25f-afd988624805,9e8ec8ea-5293-47c1-8082-66a0bc3a4cf2,standard,cancelled,2024-03-31,2025-03-09,13.99
6c188356-f475-4178-9d9a-6140dcdd095f,bfd1bf9c-f5ff-4cc7-80df-9daf0dc28152,standard,active,2025-08-01,,13.99
418e5226-a8aa-4149-b5c2-027681c2f3fd,6d9a8305-3e90-4dde-8f0c-4f49ad946589,free_trial,cancelled,2024-07-21,2024-09-10,0.0
b9d5a6a4-ba0d-4a1d-90d0-a7fe5ee74b9c,fc7b3341-1590-48ca-99f9-1928648c0f42,basic,active,2025-08-24,,7.99
1d5edd2f-54e1-429e-a9de-7e57073b2a0c,34262d76-5854-4ae2-9cf5-6fc866f6c6bc,standard,active,2025-12-01,,13.99
b963c903-6c89-498b-997d-2084c40ae9e2,c102a8b8-084b-48c9-a230-b914ef6b5921,standard,active,2025-09-10,,13.99
50f6a523-56b6-4e3e-ba78-2b470e1f423f,76fdd393-acd8-404a-89dd-c90ff9116226,free_trial,cancelled,2025-12-29,2025-12-31,0.0
5e0c41e1-239f-4feb-9298-a5406e47bfd1,4c6e32c0-5b36-416f-b29c-17a04f27c328,basic,active,2024-01-06,,7.99
6020cf9d-a99d-42ee-8e9b-afa3e5120365,8b1d6351-26cf-4695-a2c3-f7665f8c0eb8,free_trial,cancelled,2025-02-20,2025-12-31,0.0
c1f3d360-6575-4d78-be8b-4544149ca854,54ef1941-94ea-4c48-b4cc-d6c082d9f70c,basic,expired,2025-12-30,2025-12-31,7.99
f5ec9ec2-4d1c-4bb5-b652-53b53645b566,57112a67-7bfa-4a78-9cf2-963cdd70677f,free_trial,active,2025-08-04,,0.0
92221fb9-97ec-4ea7-9468-e8381e8b795e,83d4b1aa-11db-4842-857e-4b07f285d8af,basic,active,2025-09-26,,7.99
f329e71e-a9df-47f2-a2ed-b7b4e00e97ce,62d0fc02-d265-466b-a5fe-cb6e60d9d62a,basic,expired,2025-04-29,2025-12-31,7.99
e87146d8-bd32-4bbb-8c8a-3c1dac2c44b8,57112a67-7bfa-4a78-9cf2-963cdd70677f,standard,expired,2025-10-04,2025-12-04,13.99
6dd91c58-69a9-4d8e-a82d-a64ca9b1b5a7,7810a6df-0884-455c-a601-9f267ecc153e,premium,active,2025-12-03,,19.99
b11ee7bb-a30d-49b3-a530-5b55366133f7,dd40fdbc-d97e-467b-98c3-4f2c68fb55c2,premium,cancelled,2025-02-13,2025-05-20,19.99
7bb755e8-50f5-4669-bc3a-17c3e906172c,a8688a18-c801-41f3-9360-5e535ab97352,standard,active,2025-12-31,,13.99
d0d77fa6-dcf0-4e65-b0c0-c561c317b4e3,8c13479e-866f-42f2-87f7-93bf93758757,standard,active,2025-03-31,,13.99
44414e82-da33-4b02-977d-08979e5ee13c,cadc77cd-13ba-4c53-98f6-4e5a6de28510,standard,cancelled,2023-10-03,2024-03-27,13.99
0f9a5403-76b0-4992-ade6-85e7709afa1b,cab17f19-0bb2-4e7a-b0de-ec6fa6a826c3,basic,cancelled,2024-09-23,2025-03-18,7.99
95b4176d-a6de-4cb0-8000-d769522e87e9,4c6e32c0-5b36-416f-b29c-17a04f27c328,standard,active,2025-10-18,,13.99
4e3c89e1-8655-4ca6-ad19-08d779a81423,659a7c1f-5c1b-4412-9042-e635cc78d445,free_trial,cancelled,2025-06-28,2025-12-31,0.0
f48499b6-2066-41f6-8cc2-c429f14f91ed,1af90580-0ad8-46ea-8c4d-f247e37a9305,standard,expired,2025-09-24,2025-12-31,13.99
b7dd89f1-10e3-4531-860e-09d39a954da2,1288bc43-60cf-4b71-92ee-a789a73a0d16,standard,active,2024-08-29,,13.99
de718965-298f-4dc0-96f7-d5e34fdacb2a,dd40fdbc-d97e-467b-98c3-4f2c68fb55c2,basic,paused,2024-04-21,2024-11-10,7.99
83fe1b48-ba99-4306-95cb-d22eb3b5181a,bbb8732f-56b5-4303-be25-dfc9e5f17091,basic,cancelled,2024-10-15,2024-12-31,7.99
bc80f8dc-ee00-4012-a055-8333b5e39780,e202c6f6-a04b-4253-9779-158389c973d4,basic,active,2025-04-25,,7.99
6bcef4a7-2184-459b-a032-73400c3d7210,e3e78184-307b-4421-bc66-9053a86c860f,standard,paused,2025-06-07,2025-12-09,13.99
be79cfd6-4203-4d48-9156-61ca57308ce0,4c6e32c0-5b36-416f-b29c-17a04f27c328,premium,active,2025-03-11,,19.99
17bfecea-a6d2-4164-bf2a-f8eab83aa10c,cd3384f1-042f-4ff5-bd6b-72eff2aebab8,standard,active,2025-08-15,,13.99
07d919d4-1e42-4d41-9751-3f54cf8df921,36337e26-c6ec-4064-88f6-8e6b24cbd99a,standard,cancelled,2025-08-11,2025-12-31,13.99
4a05fcd7-611f-41bb-9290-a751b0857765,1e6544e7-54de-4c07-abc1-d643a43ce877,premium,expired,2023-12-01,2024-02-06,19.99
48f77c40-32ca-4656-902a-74283f8dd381,7ffa1f54-50c8-47f2-8ecc-cc5ae583e31b,standard,active,2025-08-11,,13.99
c5a021aa-8948-4401-bbf1-3e916355bb1d,d214b692-dfac-4e09-8370-2df942b3f73a,standard,cancelled,2025-12-18,2025-12-31,13.99
90f46869-b0aa-436a-9345-db8ca65689f0,6ff9887c-2e5e-4440-af57-70358b794555,standard,expired,2025-12-19,2025-12-31,13.99
0dbaeb36-2f2d-4174-99db-ca0e43e0b3a5,fc7b3341-1590-48ca-99f9-1928648c0f42,standard,active,2025-03-11,,13.99
846ac256-34df-4faf-aedf-f03ea86d3e3f,8b1d6351-26cf-4695-a2c3-f7665f8c0eb8,premium,active,2025-07-11,,19.99
6b6e5a00-a3c8-475c-8ae2-40d68a05275d,31c3c653-3c1c-4bd5-8d14-42cce6b5626c,standard,paused,2025-05-17,2025-09-22,13.99
83d214ca-3ff2-4505-bc62-8f019e7cc69e,76561845-83b1-4805-a9ef-b2cf9f8a8f26,basic,active,2025-12-20,,7.99
b21dfa6b-743a-480a-96e1-74f7e7236267,eef574f3-7bf4-43b5-b705-6741e443227c,premium,active,2025-06-18,,19.99
1ced45e2-8433-403e-bed1-19117edf8349,6ee394df-c8b4-4c3b-8041-65ed42f4056d,basic,active,2025-06-07,,7.99
464c820a-fbe6-4112-b759-1ee3153b5b85,a2d2ae77-4c5c-477e-9516-426892435396,standard,active,2025-01-04,,13.99
f4c7a595-e7d8-44b7-a524-b07429865219,ed7c6e6f-1def-495c-a92b-9c0b5cae0903,premium,cancelled,2025-10-05,2025-12-31,19.99
be829a56-e8c4-4903-9f6d-ca4a999a1974,28c08c08-2334-4a95-ac44-5bb3bfb8f24a,standard,expired,2025-10-28,2025-12-31,13.99
708fb099-92d7-44ab-8019-9c3eff29cf21,e53ff3f7-3796-4ad5-9bdd-fb863aa6669e,free_trial,active,2025-10-16,,0.0
a683e9a1-626c-44ff-b4d1-f4af9c80c8fc,c28ca450-a0e8-4250-a53e-c0f35f9a49e2,standard,active,2025-12-08,,13.99
08433422-4476-4caf-acab-160f9d0191e3,aa5e2d3f-b6a2-4c57-ad97-ce79820191e3,free_trial,cancelled,2025-10-17,2025-12-31,0.0
36462758-45f8-46f7-89d7-605897326e46,033106d3-0b82-450f-aa19-392cfaac109d,standard,active,2025-06-21,,13.99
961dbcf8-932d-4e59-8961-61fe344ae3e9,d10da1f8-e809-4a16-97a1-0d4bdb3e8eef,basic,active,2024-07-14,,7.99
841490a4-9b4f-4642-9310-7e73a55e385b,78fbf8d4-9bb5-4e06-b323-6d765bf8ba37,standard,cancelled,2025-01-18,2025-11-06,13.99
db97ecfc-17ed-4caa-b345-8e2efb0639cc,2154aa5d-0935-4ef2-b91a-62f9dbffd9e8,premium,active,2025-01-28,,19.99
ced18cc4-dd80-4862-a7a6-d4aa6cf5dafc,5c9c7ada-5d86-491b-ad0d-cec60cf456c7,free_trial,cancelled,2025-06-04,2025-12-18,0.0
2d732f4e-3607-4b41-b875-1220bd9510a9,8a261cfa-7f16-4030-ab04-747cfa9baf03,basic,active,2025-07-30,,7.99
4a20af30-86ba-43d7-a020-52e383e88b6f,c4e29f02-7ad0-437c-8e8e-687f1df03dea,basic,expired,2025-12-03,2025-12-31,7.99
a717616b-a866-476d-9dcd-4c88192e39d6,94f44bd0-eb5d-4724-b498-b9b3eb7f8c0d,basic,active,2025-10-11,,7.99
46dcb5e0-05b9-4c2a-97b4-184ac49d2516,c7e8821e-4adc-485c-9d37-391586c0f94f,premium,paused,2025-12-04,2025-12-31,19.99
4850107a-5cb1-4fc7-a3cc-d83344b15ea7,2a4bfcaa-3e27-4a48-8156-1b60a113d86f,free_trial,active,2024-04-25,,0.0
d3720b66-1570-4031-a773-b1bd1e27838a,86df9763-9943-46de-a1ae-d5cb55ccc86b,standard,active,2025-12-18,,13.99
ec1f558f-14d9-458a-839e-978164d37a5a,2c9a7774-3323-41cc-9405-e88016bb21f4,standard,cancelled,2025-10-10,2025-12-31,13.99
b9aa21ba-2ed2-4550-b7ec-262c956aae76,4330c27f-4f33-46e9-a9ae-162677cdf329,basic,expired,2024-09-21,2025-08-25,7.99
f5b56297-152f-4ebe-88e3-2fbf23304a27,6ee394df-c8b4-4c3b-8041-65ed42f4056d,basic,active,2025-07-15,,7.99
425caf34-003c-4c36-ba44-55a83e66ba12,5be6d916-c9b3-4674-bb4f-e87d01d9b1f1,basic,paused,2023-04-21,2023-10-29,7.99
3699e307-230b-48b2-835d-7c0eff4bd1a4,4fe84037-62c4-4dea-9f28-b1236f6d5993,premium,active,2025-12-08,,19.99
9f61855c-1ba9-452b-9b2e-66ca2b53f436,4f3fc11f-4baf-46f9-af3a-f0602489b257,basic,cancelled,2023-09-05,2024-06-19,7.99
0515abfc-cd0d-4474-84e6-91ac784b37fe,1a76a2b4-943d-4282-b57f-5ddc231d0b0f,standard,active,2025-07-15,,13.99
c53cc746-803a-4d73-bcde-713615b7af41,ea9dd0a1-ac58-436e-b2bf-b8816c1415d6,free_trial,active,2024-12-01,,0.0
a7f8139f-f214-4ec2-b782-ba9170988346,640d2660-0829-4176-a831-40793a1b6e0b,free_trial,active,2025-04-20,,0.0
5c3c642a-3aa0-461d-94df-c811413485bd,ed2774c1-a7f3-4b2f-a1f8-b59a9d020d0a,premium,cancelled,2025-10-11,2025-12-31,19.99
33243e18-3f58-44e1-8ba2-83bd66e34ca0,30d2a8c9-ebf7-4534-a097-2218325c8cea,standard,paused,2025-10-04,2025-12-31,13.99
3760f409-4453-4efd-a60b-59643ed2dc88,3532acb5-a708-4b62-a9d4-006ede8289b3,basic,active,2025-03-06,,7.99
e8597b56-ec2e-4a3a-b84b-1c6c3ea62012,eb308a65-4333-4b23-b04a-5426a32d4729,standard,expired,2025-03-10,2025-11-28,13.99
c90c9513-1a49-4ee3-a5fa-2b28a10b6568,69211ed6-501b-4bad-90ad-f8c4fad4765e,premium,expired,2025-05-05,2025-10-29,19.99
10d87bf1-226d-47bc-be89-0b2ea9371247,b6a009b5-8970-474e-b215-4f736ec99a4a,free_trial,active,2025-10-09,,0.0
f03308ca-719e-4f6d-8f68-994e0d963ab1,e3e78184-307b-4421-bc66-9053a86c860f,basic,active,2025-09-19,,7.99
58d74510-762e-44bd-9b9e-1e559fdcf3b7,473cb650-a48d-49b3-af9a-b3cd2d14811f,free_trial,cancelled,2025-12-15,2025-12-31,0.0
3a22e030-b9d8-402c-afd4-86b15fed2367,612eb86e-368f-47a1-a1a7-d6cf54a018c6,standard,active,2025-11-05,,13.99
f815709c-cc19-49b9-876e-77a8b3763a1e,b1db5619-aade-49bf-ac43-92ac81458b59,free_trial,expired,2025-02-05,2025-08-21,0.0
372a9e2e-8665-45c1-ba60-77462e4b3d48,dc2afec0-958d-408b-bc5d-86add6dbcf61,free_trial,active,2025-08-21,,0.0
561b7171-8b55-43af-b20d-ec52b2ebd916,b56863d9-d1ab-4afc-a35a-f1f15aacef17,free_trial,expired,2025-04-22,2025-08-23,0.0
a723cef4-5c68-4299-95a3-6345ba623330,f3de7e33-af8f-4030-b249-1b405bca6890,standard,cancelled,2025-09-29,2025-12-31,13.99
3b36d07b-7390-482f-9ab3-1b9a45a34f1e,eaa0c2fa-23e9-4e6b-b483-104957d62f0d,standard,active,2025-12-22,,13.99
cc66e773-7610-491f-a3af-c02d8f6fe20c,4fae6dbd-9090-4e83-a88c-02f7205fb933,standard,cancelled,2025-12-26,2025-12-31,13.99
96ab7d3a-87b3-48ae-b073-7495796eaa5c,1288bc43-60cf-4b71-92ee-a789a73a0d16,standard,expired,2025-05-30,2025-09-22,13.99
8d9e62ef-d9ed-404b-8542-7b202e78320b,0a5767b4-dd44-41b3-aefe-167c45520d5d,free_trial,active,2025-08-23,,0.0
3d177244-9301-4727-9c08-e7b7a742d604,9ea26174-4d5f-483d-9097-fbbe3304e8c5,basic,active,2023-10-25,,7.99
a2233054-8911-4bed-be09-9ca8d30f918f,ca1fd273-130a-43a7-a263-762037a02cc9,standard,active,2025-02-24,,13.99
4d2e6664-cab6-470d-9037-a68d1229d749,404c8fcd-969e-436b-8604-1a93f31eedf3,standard,paused,2025-12-01,2025-12-31,13.99
eb9008c5-56c2-44ec-91f5-eb7e19c00cbc,60e49aac-f391-4181-b7b4-d35cf6ad3a35,standard,expired,2025-09-10,2025-12-31,13.99
5f68e8a2-2f7c-4c8d-b8dd-436ecff27e96,701d2164-e158-4111-a116-46c1828c88fb,basic,cancelled,2025-12-19,2025-12-31,7.99
bafe0a87-0358-43b3-a5a9-dd843ff220a7,71080350-022f-4929-adbb-b155805cc44f,basic,active,2025-07-17,,7.99
33ccfebf-0dcb-4940-8c49-0331de54851f,cf6754ad-3045-4039-8aed-b6a121c0be7f,standard,active,2025-10-24,,13.99
8d6a7fc0-9d44-4e0c-838c-ddfd60945b9c,932821de-aecb-4d0b-b6f1-b4f676357aed,standard,expired,2025-08-23,2025-11-07,13.99
a49c4059-9b84-4a85-9169-35b5433dd6b3,033106d3-0b82-450f-aa19-392cfaac109d,basic,active,2025-12-20,,7.99
1172da3b-c440-4aa3-8a91-a793d0c3de84,de51e734-6805-4dd6-9161-a0c7940b8316,standard,paused,2025-12-24,2025-12-31,13.99
7c3b0a2d-dd97-41f0-9c69-263b56aa6e00,9627a0d6-567e-492b-bca6-12154fadd561,basic,expired,2025-10-22,2025-12-31,7.99
32c5bcd9-44aa-465c-ac6c-81e0b4680eb1,1ff619d5-8aff-4e8d-ac84-2705235a14d0,premium,active,2025-12-25,,19.99
f35e8d16-c4c2-4e49-8441-ad4cb4679637,611fad4b-fb65-4199-8515-ce4dddba6ef9,free_trial,active,2024-12-06,,0.0
b49d4b6c-121c-4266-b766-b4992573e698,76fdd393-acd8-404a-89dd-c90ff9116226,standard,cancelled,2025-12-30,2025-12-31,13.99
5d14268a-8f2e-4233-ad0b-060b3e78e3b1,1f50d46c-cdc0-498c-ad80-c6598aa171ba,basic,expired,2024-06-22,2025-05-01,7.99
de037bff-a511-4ca6-9cdc-c8297653933e,31a1fcb1-fd09-4474-a4c2-205b0d90eb67,premium,active,2025-07-28,,19.99
0e881f73-fd3d-4d6b-b6c6-69ae030851d3,02ce3c09-369a-4261-b39a-1f2e8ffe6c86,standard,cancelled,2025-08-14,2025-12-31,13.99
6adb9a9f-6ea9-4b2b-8538-31de831f14df,4b246928-ff71-42f6-bc88-52d574850a76,basic,active,2025-12-10,,7.99
42140350-c6b4-4b03-a8d4-a316c9f07740,e88b885a-c65b-4149-a34b-140a7df9cf3c,standard,cancelled,2024-05-05,2024-09-20,13.99
31cb78cb-7055-42c7-abfe-7987386cab70,47b1c239-d81b-4cce-93a7-56f6f567e08d,standard,cancelled,2025-09-09,2025-10-31,13.99
6373242a-ca7b-4c8d-aa02-49202751f754,ef230d4a-dfce-4924-8ccb-e2acc71ceaaa,basic,cancelled,2025-09-22,2025-12-31,7.99
07a311bd-db1d-4487-bc5d-0f502a4b55e0,dad3665e-34e7-4b5f-b38d-c6e4cb8fbcb5,basic,active,2025-11-12,,7.99
654d2a46-b18d-4cc9-bcc8-c86a6231f5bf,bbb8732f-56b5-4303-be25-dfc9e5f17091,standard,expired,2025-12-23,2025-12-31,13.99
ba2f8e01-0e8d-4f40-8726-d4354395ee05,6cb1ee07-3193-49b3-92e5-1795c450fe10,basic,active,2024-07-07,,7.99
4eb0c322-1b90-4779-ab77-3dac0dad8491,5bcfcd6c-bebd-46fa-94d8-020d8c983cdf,basic,paused,2025-04-08,2025-12-31,7.99
7b878744-af40-4966-b456-8ca4f377a4f2,678e4062-329d-4f78-8601-1cff77d081c0,basic,active,2025-11-01,,7.99
1075ae10-28bd-4727-b449-dc131c2031cb,3559174b-aeb8-424a-8334-d9da96630787,basic,cancelled,2025-06-29,2025-09-26,7.99
fc1d7f93-8ec5-46f8-bb67-e13b51fe581a,8e6e793a-383a-4d06-a277-37ef735947ec,premium,active,2025-08-30,,19.99
70491652-59a9-4852-a226-ab80f5402166,547dcf93-736b-4e51-bb4d-7db0b307bc1c,basic,cancelled,2024-12-26,2025-10-07,7.99
6b42f263-cc6c-4afa-9707-d8210acd80db,a5df8d27-4f25-4191-b048-3fa182b18189,basic,active,2025-06-05,,7.99
3663bd4b-2507-4417-bbe2-0df4bbbb6d9a,456a15b0-1579-4b41-bde2-d6641340237f,basic,active,2025-12-29,,7.99
b7b0e13f-fce8-495f-b863-7b6eb15dacf3,79b93e08-8861-45b0-9e3b-486975ef5a92,free_trial,active,2025-01-25,,0.0
5bea3d17-e42f-48eb-b6fb-4886a7cd5241,b4fd19e0-1092-4107-a863-dd130f8bd666,basic,active,2025-12-18,,7.99
b27e49c5-2ede-4399-8d06-63d39a14ffbd,0d7e34c5-dabe-4a28-b270-4c3822462e80,basic,cancelled,2025-07-11,2025-12-31,7.99
4eae34e3-b820-49f4-ac2d-620966ff66a7,69211ed6-501b-4bad-90ad-f8c4fad4765e,free_trial,active,2024-10-26,,0.0
5d4bfecb-8b22-4e23-9e96-5e9610818295,d6f3bffb-4c35-46fc-8f8d-ed88b41d7acf,basic,cancelled,2024-08-17,2024-12-31,7.99
edd452da-0c28-4bc5-b669-06bcbfb52502,eb7e115d-919e-4668-9e8b-acb19aa65046,standard,expired,2024-12-22,2025-07-31,13.99
48c02f4f-e42d-41ce-b111-2807a41af66f,6e244f3c-95c0-4995-87a7-f7f637d9dae6,basic,cancelled,2025-07-08,2025-10-17,7.99
ae8a3fa2-136a-4141-8d49-4528c7f82580,807ef77f-09c5-4480-803c-2277a12c719b,basic,expired,2025-06-12,2025-11-20,7.99
58b15e05-814f-4a44-a034-195c772c013e,5c9c7ada-5d86-491b-ad0d-cec60cf456c7,free_trial,paused,2024-09-02,2025-07-31,0.0
65e6dafe-d35f-4bd2-9596-290af6ef0d74,fa0c0f8b-dd60-43cb-ad4b-0503c420f6fe,standard,active,2025-12-20,,13.99
d3d9863d-5725-4a73-991e-7c6c94dab79c,bf1e9c67-48dc-4fd4-852f-de093f86ec10,free_trial,expired,2025-03-12,2025-06-06,0.0
3076dea6-ecf7-43dc-bc19-5506ad49ff58,84cd10dd-016b-4366-b3ce-02c7dd6998c8,free_trial,active,2025-11-21,,0.0
7580c9e5-b87f-4752-974f-4b4371f401fd,15840ea4-0070-49d5-9d4e-dddfd3bb4549,premium,active,2025-10-30,,19.99
15d05267-bd9b-4355-aecb-329d18f3b1c5,83f03235-71ac-4614-9d66-81363bfa6142,premium,paused,2025-11-18,2025-12-31,19.99
b3f0b68c-5992-4c6c-a500-2512aba655a1,b4474b8b-d8cf-4035-86c1-8dbf105e4e07,basic,active,2025-03-28,,7.99
95c69b88-efb1-4651-8245-26c119bc07e6,dad3665e-34e7-4b5f-b38d-c6e4cb8fbcb5,free_trial,cancelled,2025-04-24,2025-08-01,0.0
53838fc2-4b49-4663-af72-0fbcdf26ad98,2253cb63-6664-4124-befc-d49c9953e9e1,free_trial,active,2023-11-24,,0.0
9496f742-5edc-4a1e-a7d9-d0d615fd78c2,721c8fbd-397e-4956-bcee-16f77e269098,basic,paused,2025-11-19,2025-12-31,7.99
d1a93987-7fd4-4b54-89c1-83508b42ae7b,8b5a7ef2-1b90-4c25-93de-89555c7d27d4,basic,active,2024-08-21,,7.99
8a028b87-1c69-4bb6-96e1-15d8dbfa8b9a,e3e78184-307b-4421-bc66-9053a86c860f,basic,expired,2025-04-20,2025-12-31,7.99
fc97b026-87bc-4aaa-ae8c-cbf9d813f79d,4fe84037-62c4-4dea-9f28-b1236f6d5993,free_trial,active,2025-11-25,,0.0
78b7160a-7dbc-4d85-bee6-2ce555d49812,a04790c9-c507-46b9-aa25-fb5b0619a329,premium,cancelled,2024-10-30,2025-03-18,19.99
c0590300-7546-4642-9326-ba565ac2533e,5e09cc1d-9432-4fe6-96ac-2ceddd32d9e5,standard,active,2025-10-08,,13.99
d2f32184-74e6-43b9-8db5-562056b1585f,7ffa1f54-50c8-47f2-8ecc-cc5ae583e31b,basic,active,2024-12-10,,7.99
1961a712-0641-41a8-812f-9f34dfd397c1,9ea26174-4d5f-483d-9097-fbbe3304e8c5,premium,active,2025-08-21,,19.99
624e5a59-9b2a-4900-991b-341d0cd4e270,b1db9ed2-1bdd-4226-8992-cbaeb807849e,standard,cancelled,2025-08-22,2025-12-31,13.99
460cecd2-b2f1-474a-954c-71f606978e98,04b38962-e04e-4c61-b575-c5c7f620f15d,basic,expired,2025-11-09,2025-12-31,7.99
